url,parent,child,depth
https://www.nseindia.com/learn/online-courses-certifications-live-online-equity-research-analysis,learn,online-courses-certifications-live-online-equity-research-analysis,2
https://www.nseindia.com/products-services/indices-broad-market,products-services,indices-broad-market,2
https://www.nseindia.com/products-services/commodity-derivatives-hedge-policy,products-services,commodity-derivatives-hedge-policy,2
https://www.nseindia.com/products-services/equity-market-timings-holidays,products-services,equity-market-timings-holidays,2
https://www.nseindia.com/resources/publications-nse-market-pulse,resources,publications-nse-market-pulse,2
https://www.nseindia.com/products-services/equity-market-margins,products-services,equity-market-margins,2
https://www.nseindia.com/companies-listing/corporate-filings-governance,companies-listing,corporate-filings-governance,2
https://www.nseindia.com/market-data/new-52-week-high-low-equity-market,market-data,new-52-week-high-low-equity-market,2
https://www.nseindia.com/products-services/innovators-growth-platform-accredited-investor-framework,products-services,innovators-growth-platform-accredited-investor-framework,2
https://www.nseindia.com/resources/exchange-communication-media-resources,resources,exchange-communication-media-resources,2
https://www.nseindia.com/products-services/commodity-derivatives-warehouse-logistics,products-services,commodity-derivatives-warehouse-logistics,2
https://www.nseindia.com/nse-foundation/society-focus-health,nse-foundation,society-focus-health,2
https://www.nseindia.com/products-services/equity-derivatives-nifty50,products-services,equity-derivatives-nifty50,2
https://www.nseindia.com/trade/password-policy-password-reset-and-unlocking-faqs,trade,password-policy-password-reset-and-unlocking-faqs,2
https://www.nseindia.com/products-services/nmf-platform-contact-us,products-services,nmf-platform-contact-us,2
https://www.nseindia.com/investor-relations/corporate-actions,investor-relations,corporate-actions,2
https://www.nseindia.com/companies-listing/raising-capital-debt-private-placement-eligibility-criteria,companies-listing,raising-capital-debt-private-placement-eligibility-criteria,2
https://www.nseindia.com/products-services/equity-market-trader-workstation,products-services,equity-market-trader-workstation,2
https://www.nseindia.com/nse-clearing/risk-management,nse-clearing,risk-management,2
https://www.nseindia.com/nse-clearing/shareholding,nse-clearing,shareholding,2
https://www.nseindia.com/products-services/tri-party-repo-risk-management,products-services,tri-party-repo-risk-management,2
https://www.nseindia.com/national-stock-exchange/our-group/associate-affiliate-companies,our-group,associate-affiliate-companies,3
https://www.nseindia.com/nse-academy/nse-academy-products-and-services,nse-academy,nse-academy-products-and-services,2
https://www.nseindia.com/regulations/periodic-call-auction-illiquid-securities,regulations,periodic-call-auction-illiquid-securities,2
https://www.nseindia.com/nse-indices/products-services,nse-indices,products-services,2
https://www.nseindia.com/learn/self-study-ncfm-modules-foundation-commercial-banking-in-india,learn,self-study-ncfm-modules-foundation-commercial-banking-in-india,2
https://www.nseindia.com/all-reports/commodity-compliance-reports-archives,all-reports,commodity-compliance-reports-archives,2
https://www.nseindia.com/products-services/institutional-placement-program-issuer,products-services,institutional-placement-program-issuer,2
https://www.nseindia.com/products-services/equity-derivatives-niftypse,products-services,equity-derivatives-niftypse,2
https://www.nseindia.com/nse-international-exchange/membership,nse-international-exchange,membership,2
https://www.nseindia.com/option-chain?type=currency,,option-chain,1
https://www.nseindia.com/trade/compliance-training,trade,compliance-training,2
https://www.nseindia.com/structure-key-personnel/nse-advisory-committee,structure-key-personnel,nse-advisory-committee,2
https://www.nseindia.com/products-services/equity-derivatives-span-risk-parameter-files,products-services,equity-derivatives-span-risk-parameter-files,2
https://www.nseindia.com/trade/connectivity-faqs,trade,connectivity-faqs,2
https://www.nseindia.com/products-services/commodity-derivatives-contract-specifications-bullion,products-services,commodity-derivatives-contract-specifications-bullion,2
https://www.nseindia.com/learn/post-graduate-program-weekend-batches,learn,post-graduate-program-weekend-batches,2
https://www.nseindia.com/message-from-md,,message-from-md,1
https://www.nseindia.com/national-stock-exchange/history-milestones,national-stock-exchange,history-milestones,2
https://www.nseindia.com/products-services/equity-derivatives-list-underlyings-information,products-services,equity-derivatives-list-underlyings-information,2
https://www.nseindia.com/resources/exchange-communication-ceo-corner,resources,exchange-communication-ceo-corner,2
https://www.nseindia.com/companies-listing/raising-capital-public-issues-checklist-for-debt,companies-listing,raising-capital-public-issues-checklist-for-debt,2
https://www.nseindia.com/products-services/indices-faqs,products-services,indices-faqs,2
https://www.nseindia.com/learn/self-study-ncfm-modules-intermediate-technical-analysis-module,learn,self-study-ncfm-modules-intermediate-technical-analysis-module,2
https://www.nseindia.com/invest/first-time-investor-trade-alerts,invest,first-time-investor-trade-alerts,2
https://www.nseindia.com/products-services/emerge-sme-trading-system,products-services,emerge-sme-trading-system,2
https://www.nseindia.com/trade/membership-enablement,trade,membership-enablement,2
https://www.nseindia.com/nsccl-nse-clearing/core-sgf-default-waterfall,nsccl-nse-clearing,core-sgf-default-waterfall,2
https://www.nseindia.com/learn/nse-finbasic-program,learn,nse-finbasic-program,2
https://www.nseindia.com/products-services/negotiated-trade-reporting-platform-issue-descriptor,products-services,negotiated-trade-reporting-platform-issue-descriptor,2
https://www.nseindia.com/products-services/indices-thematic,products-services,indices-thematic,2
https://www.nseindia.com/products-services/commodity-derivatives-risk-reduction-mode,products-services,commodity-derivatives-risk-reduction-mode,2
https://www.nseindia.com/trade/platform-services-connectivity-costing,trade,platform-services-connectivity-costing,2
https://www.nseindia.com/products-services/indices-nifty100-index,products-services,indices-nifty100-index,2
https://www.nseindia.com/learn/online-courses-certifications-live-online-financial-planning-wealth-management,learn,online-courses-certifications-live-online-financial-planning-wealth-management,2
https://www.nseindia.com/learn/find-a-course,learn,find-a-course,2
https://www.nseindia.com/products-services/equity-derivatives-selection-criteria,products-services,equity-derivatives-selection-criteria,2
https://www.nseindia.com/products-services/interest-rate-derivatives-clearing-settlement,products-services,interest-rate-derivatives-clearing-settlement,2
https://www.nseindia.com/products-services/tri-party-repo-timings-holidays,products-services,tri-party-repo-timings-holidays,2
https://www.nseindia.com/products-services/commodity-derivatives-gold,products-services,commodity-derivatives-gold,2
https://www.nseindia.com/products-services/commodity-derivatives-delivery-settlement-procedure,products-services,commodity-derivatives-delivery-settlement-procedure,2
https://www.nseindia.com/learn/self-study-ncfm-modules-intermediate-project-finance-module,learn,self-study-ncfm-modules-intermediate-project-finance-module,2
https://www.nseindia.com/learn/online-courses-certifications-recorded-interest-rate-derivatives,learn,online-courses-certifications-recorded-interest-rate-derivatives,2
https://www.nseindia.com/products-services/emerge-institutional-trading-platform-trading-lots,products-services,emerge-institutional-trading-platform-trading-lots,2
https://www.nseindia.com/products-services/equity-derivatives-violations,products-services,equity-derivatives-violations,2
https://www.nseindia.com/companies-listing/raising-capital-public-issues-emerge-assess-your-readiness,companies-listing,raising-capital-public-issues-emerge-assess-your-readiness,2
https://www.nseindia.com/learn/self-study-ncfm-modules-advanced-mutual-funds-module,learn,self-study-ncfm-modules-advanced-mutual-funds-module,2
https://www.nseindia.com/products-services/about-innovators-growth-platform,products-services,about-innovators-growth-platform,2
https://www.nseindia.com/nse-data-and-analytics/infobase,nse-data-and-analytics,infobase,2
https://www.nseindia.com/products-services/corporate-bonds-reporting-system,products-services,corporate-bonds-reporting-system,2
https://www.nseindia.com/products-services/equity-derivatives-niftyinfrastructure,products-services,equity-derivatives-niftyinfrastructure,2
https://www.nseindia.com/products-services/emerge-sme-circuit-breakers,products-services,emerge-sme-circuit-breakers,2
https://www.nseindia.com/nse-academy/nse-academy-contact-us,nse-academy,nse-academy-contact-us,2
https://www.nseindia.com/products-services/slbs-trader-workstation,products-services,slbs-trader-workstation,2
https://www.nseindia.com/resources/publications-corporate-governance,resources,publications-corporate-governance,2
https://www.nseindia.com/products-services/negotiated-trade-reporting-platform-settlement,products-services,negotiated-trade-reporting-platform-settlement,2
https://www.nseindia.com/companies-listing/corporate-filings-regulation-30-annual,companies-listing,corporate-filings-regulation-30-annual,2
https://www.nseindia.com/products-services/indices-fixed-income-sdl-indices,products-services,indices-fixed-income-sdl-indices,2
https://www.nseindia.com/products-services/commodity-derivatives-clearing-mechanism,products-services,commodity-derivatives-clearing-mechanism,2
https://www.nseindia.com/products-services/equity-derivatives-position-limits,products-services,equity-derivatives-position-limits,2
https://www.nseindia.com/regulations/movement-securities-periodic-review,regulations,movement-securities-periodic-review,2
https://www.nseindia.com/nse-foundation/csr-overview,nse-foundation,csr-overview,2
https://www.nseindia.com/products-services/indices-niftymidcap100-index,products-services,indices-niftymidcap100-index,2
https://www.nseindia.com/companies-listing/raising-capital-public-issues-emerge-selecting-a-migration-to-main-board,companies-listing,raising-capital-public-issues-emerge-selecting-a-migration-to-main-board,2
https://www.nseindia.com/learn/self-study-ncfm-modules-intermediate-mergers-and-acquisitions-module,learn,self-study-ncfm-modules-intermediate-mergers-and-acquisitions-module,2
https://www.nseindia.com/nse-indices/index-data-subscription,nse-indices,index-data-subscription,2
https://www.nseindia.com/invest/defaulter-expelled-members,invest,defaulter-expelled-members,2
https://www.nseindia.com/nse-foundation/society-focus-capacity-building,nse-foundation,society-focus-capacity-building,2
https://www.nseindia.com/products-services/commodity-derivatives-timing-holidays,products-services,commodity-derivatives-timing-holidays,2
https://www.nseindia.com/companies-listing/raising-capital-mutual-funds-etfs-fees,companies-listing,raising-capital-mutual-funds-etfs-fees,2
https://www.nseindia.com/companies-listing/mutual-funds-listing-and-processing-fees,companies-listing,mutual-funds-listing-and-processing-fees,2
https://www.nseindia.com/contact/contact-us-region,contact,contact-us-region,2
https://www.nseindia.com/resources/publications-fact-book,resources,publications-fact-book,2
https://www.nseindia.com/learn/self-study-ncfm-modules-intermediate-options-trading-strategies,learn,self-study-ncfm-modules-intermediate-options-trading-strategies,2
https://www.nseindia.com/learn/online-courses-certifications-recorded-stock-market-for-beginners,learn,online-courses-certifications-recorded-stock-market-for-beginners,2
https://www.nseindia.com/products-services/innovators-growth-platform-other-listing-criteria,products-services,innovators-growth-platform-other-listing-criteria,2
https://www.nseindia.com/products-services/about-sgb,products-services,about-sgb,2
https://www.nseindia.com/nseint_clearing/nse-international-clearing-risk-management,nseint_clearing,nse-international-clearing-risk-management,2
https://www.nseindia.com/nse-foundation/mission-vision,nse-foundation,mission-vision,2
https://www.nseindia.com/reports/fii-dii,reports,fii-dii,2
https://www.nseindia.com/trade/platform-services-non-neat-security-trading-with-wireless-technology,trade,platform-services-non-neat-security-trading-with-wireless-technology,2
https://www.nseindia.com/companies-listing/corporate-filings-regulation-7-promoter,companies-listing,corporate-filings-regulation-7-promoter,2
https://www.nseindia.com/nse-investments/disclosures,nse-investments,disclosures,2
https://www.nseindia.com/trade/platform-services-non-neat-smart-order-routing,trade,platform-services-non-neat-smart-order-routing,2
https://www.nseindia.com/products-services/innovators-growth-platform-about-accredited-investors,products-services,innovators-growth-platform-about-accredited-investors,2
https://www.nseindia.com/products-services/slbs-clearing-settlement,products-services,slbs-clearing-settlement,2
https://www.nseindia.com/products-services/initial-public-offerings-bid-verification,products-services,initial-public-offerings-bid-verification,2
https://www.nseindia.com/products-services/equity-market-shortages-handling,products-services,equity-market-shortages-handling,2
https://www.nseindia.com/invest/complaints-public-notice,invest,complaints-public-notice,2
https://www.nseindia.com/companies-listing/corporate-filings-encumbrance,companies-listing,corporate-filings-encumbrance,2
https://www.nseindia.com/products-services/equity-derivatives-timings-holidays,products-services,equity-derivatives-timings-holidays,2
https://www.nseindia.com/products-services/slbs-timings-holidays,products-services,slbs-timings-holidays,2
https://www.nseindia.com/trade/members-compliance-calendar,trade,members-compliance-calendar,2
https://www.nseindia.com/invest/exit-option-for-share-holders-procedure-for-exit-route-option,invest,exit-option-for-share-holders-procedure-for-exit-route-option,2
https://www.nseindia.com/products-services/currency-derivatives-margins-payment,products-services,currency-derivatives-margins-payment,2
https://www.nseindia.com/nifty50-event-details,,nifty50-event-details,1
https://www.nseindia.com/invest/first-time-investor-customer-support,invest,first-time-investor-customer-support,2
https://www.nseindia.com/products-services/currency-derivatives-timings-holidays,products-services,currency-derivatives-timings-holidays,2
https://www.nseindia.com/trade/upgrade-membership,trade,upgrade-membership,2
https://www.nseindia.com/learn/self-study-ncfm-modules-foundation-fimmda-nse-debt-market,learn,self-study-ncfm-modules-foundation-fimmda-nse-debt-market,2
https://www.nseindia.com/products-services/equity-derivatives-settlement-mechanism,products-services,equity-derivatives-settlement-mechanism,2
https://www.nseindia.com/companies-listing/listing-processing-fees-for-sme-itp,companies-listing,listing-processing-fees-for-sme-itp,2
https://www.nseindia.com/products-services/commodity-derivatives-liquid-assets,products-services,commodity-derivatives-liquid-assets,2
https://www.nseindia.com/nse-foundation/csr-sanitation,nse-foundation,csr-sanitation,2
https://www.nseindia.com/nse-clearing/other-disclosures,nse-clearing,other-disclosures,2
https://www.nseindia.com/200-sme-listings-on-nse-emerge,,200-sme-listings-on-nse-emerge,1
https://www.nseindia.com/products-services/commodity-derivatives-clearing-banks,products-services,commodity-derivatives-clearing-banks,2
https://www.nseindia.com/products-services/indices-strategy,products-services,indices-strategy,2
https://www.nseindia.com/nse-data-and-analytics/products-services,nse-data-and-analytics,products-services,2
https://www.nseindia.com/products-services/currency-derivatives-risk-management,products-services,currency-derivatives-risk-management,2
https://www.nseindia.com/products-services/commodity-derivatives-nse-clearing-span,products-services,commodity-derivatives-nse-clearing-span,2
https://www.nseindia.com/products-services/about-electronic-bidding-platform/operating-guidelines,about-electronic-bidding-platform,operating-guidelines,3
https://www.nseindia.com/companies-listing/stock-market-uniform-listing-agreement,companies-listing,stock-market-uniform-listing-agreement,2
https://www.nseindia.com/resources/research-initiative-corporate-governance-nse-cecg,resources,research-initiative-corporate-governance-nse-cecg,2
https://www.nseindia.com/learn/online-courses-certifications-live-online-derivative-analytics,learn,online-courses-certifications-live-online-derivative-analytics,2
https://www.nseindia.com/market-data/new-stock-exchange-listings-recent,market-data,new-stock-exchange-listings-recent,2
https://www.nseindia.com/investor-relations/other-disclosures,investor-relations,other-disclosures,2
https://www.nseindia.com/nseint_clearing/nse-international-clearing-membership,nseint_clearing,nse-international-clearing-membership,2
https://www.nseindia.com/market-data/analysis-and-tools-derivatives-market-snapshot,market-data,analysis-and-tools-derivatives-market-snapshot,2
https://www.nseindia.com/companies-listing/corporate-filings-secretarial-compliance-report,companies-listing,corporate-filings-secretarial-compliance-report,2
https://www.nseindia.com/products-services/about-tri-party-repo-intro,products-services,about-tri-party-repo-intro,2
https://www.nseindia.com/regulations/daily-price-bands-reports,regulations,daily-price-bands-reports,2
https://www.nseindia.com/regulations/member-compliance-stamp-duty,regulations,member-compliance-stamp-duty,2
https://www.nseindia.com/learn/process-to-register-ncfm-upload-photo,learn,process-to-register-ncfm-upload-photo,2
https://www.nseindia.com/nsetech/products-services,nsetech,products-services,2
https://www.nseindia.com/products-services/equity-market-categorisation-stocks-imposition-of-margins,products-services,equity-market-categorisation-stocks-imposition-of-margins,2
https://www.nseindia.com/products-services/initial-public-offerings-trader-workstation,products-services,initial-public-offerings-trader-workstation,2
https://www.nseindia.com/products-services/equity-derivatives-contract-information,products-services,equity-derivatives-contract-information,2
https://www.nseindia.com/learn/partner-programs-intraday-trading-strategies-forex-market,learn,partner-programs-intraday-trading-strategies-forex-market,2
https://www.nseindia.com/products-services/equity-derivatives-custodial-participant-cp-deals,products-services,equity-derivatives-custodial-participant-cp-deals,2
https://www.nseindia.com/learn/process-to-register-ncfm-take-a-test,learn,process-to-register-ncfm-take-a-test,2
https://www.nseindia.com/companies-listing/raising-capital-debt-private-placement-agreement,companies-listing,raising-capital-debt-private-placement-agreement,2
https://www.nseindia.com/products-services/tri-party-repo-shortages-handling,products-services,tri-party-repo-shortages-handling,2
https://www.nseindia.com/learn/smart-index-trader-programme,learn,smart-index-trader-programme,2
https://www.nseindia.com/companies-listing/raising-capital-debt-private-placement-process,companies-listing,raising-capital-debt-private-placement-process,2
https://www.nseindia.com/regulations/listing-compliance/nse-top-1000-companies,listing-compliance,nse-top-1000-companies,3
https://www.nseindia.com/nse-indices/nse-indices-committee,nse-indices,nse-indices-committee,2
https://www.nseindia.com/reports/asm,reports,asm,2
https://www.nseindia.com/nse-foundation/cii-citation-for-nses-outstanding-performance,nse-foundation,cii-citation-for-nses-outstanding-performance,2
https://www.nseindia.com/learn/online-courses-certifications-live-online-option-strategies,learn,online-courses-certifications-live-online-option-strategies,2
https://www.nseindia.com/products-services/mf-timings-holidays,products-services,mf-timings-holidays,2
https://www.nseindia.com/products-services/commodity-derivatives-silver,products-services,commodity-derivatives-silver,2
https://www.nseindia.com/products-services/commodity-derivatives-trading,products-services,commodity-derivatives-trading,2
https://www.nseindia.com/products-services/equity-derivatives-cross-margin,products-services,equity-derivatives-cross-margin,2
https://www.nseindia.com/nseint_clearing/nse-international-clearing-contact-us,nseint_clearing,nse-international-clearing-contact-us,2
https://www.nseindia.com/learn/self-study-ncfm-modules-intermediate-surveillance-in-stock-exchanges-module,learn,self-study-ncfm-modules-intermediate-surveillance-in-stock-exchanges-module,2
https://www.nseindia.com/market-data/most-active-equities,market-data,most-active-equities,2
https://www.nseindia.com/products-services/slbs-trading,products-services,slbs-trading,2
https://www.nseindia.com/nse-data-and-analytics/contact-us,nse-data-and-analytics,contact-us,2
https://www.nseindia.com/products-services/indices-dividend-yield-percent,products-services,indices-dividend-yield-percent,2
https://www.nseindia.com/products-services/indices-price-to-book-value,products-services,indices-price-to-book-value,2
https://www.nseindia.com/invest/details-to-be-provided-for-lodging-claims,invest,details-to-be-provided-for-lodging-claims,2
https://www.nseindia.com/products-services/tender-offer-buyback,products-services,tender-offer-buyback,2
https://www.nseindia.com/products-services/initial-public-offerings-asba-procedures,products-services,initial-public-offerings-asba-procedures,2
https://www.nseindia.com/learn/classroom-courses-certifications-equity-research-analysis,learn,classroom-courses-certifications-equity-research-analysis,2
https://www.nseindia.com/learn/algorithmic-trading-computational-finance-using-python-r,learn,algorithmic-trading-computational-finance-using-python-r,2
https://www.nseindia.com/products-services/equity-derivatives-banknifty,products-services,equity-derivatives-banknifty,2
https://www.nseindia.com/products-services/indices-total-returns-index,products-services,indices-total-returns-index,2
https://www.nseindia.com/learn/process-to-register-ncfm-payment,learn,process-to-register-ncfm-payment,2
https://www.nseindia.com/products-services/tri-party-repo-eligibile-securities-valuation,products-services,tri-party-repo-eligibile-securities-valuation,2
https://www.nseindia.com/nse-clearing/interoperability-introduction,nse-clearing,interoperability-introduction,2
https://www.nseindia.com/companies-listing/raising-capital-sme-itp-public-issues-listing-fees,companies-listing,raising-capital-sme-itp-public-issues-listing-fees,2
https://www.nseindia.com/products-services/about-etfs,products-services,about-etfs,2
https://www.nseindia.com/companies-listing/raising-capital-public-issues-listing-fees,companies-listing,raising-capital-public-issues-listing-fees,2
https://www.nseindia.com/invest/advisory-for-investors,invest,advisory-for-investors,2
https://www.nseindia.com/knowledge-builder-series,,knowledge-builder-series,1
https://www.nseindia.com/products-services/innovators-growth-platform-accredited-investors-contact-us,products-services,innovators-growth-platform-accredited-investors-contact-us,2
https://www.nseindia.com/silver-Jubilee-celebration,,silver-Jubilee-celebration,1
https://www.nseindia.com/nse-clearing/clearing-banks,nse-clearing,clearing-banks,2
https://www.nseindia.com/products-services/equity-derivatives-risk-management-sec-ban,products-services,equity-derivatives-risk-management-sec-ban,2
https://www.nseindia.com/trade/members-code-of-advertisement,trade,members-code-of-advertisement,2
https://www.nseindia.com/nse-investments/financial-information-disclosures,nse-investments,financial-information-disclosures,2
https://www.nseindia.com/products-services/interest-rate-derivatives-margin-payments,products-services,interest-rate-derivatives-margin-payments,2
https://www.nseindia.com/products-services/tri-party-repo-settlement-obligation,products-services,tri-party-repo-settlement-obligation,2
https://www.nseindia.com/products-services/emerge-sme-change-in-market-maker,products-services,emerge-sme-change-in-market-maker,2
https://www.nseindia.com/products-services/equity-derivatives-penalties,products-services,equity-derivatives-penalties,2
https://www.nseindia.com/products-services/indices-nifty500-index,products-services,indices-nifty500-index,2
https://www.nseindia.com/invest/first-time-investor-connect-to-nse,invest,first-time-investor-connect-to-nse,2
https://www.nseindia.com/structure-and-key-personnel/board-of-directors,structure-and-key-personnel,board-of-directors,2
https://www.nseindia.com/nse-clearing/corporate-governance,nse-clearing,corporate-governance,2
https://www.nseindia.com/products-services/tri-party-repo-funds-settlement,products-services,tri-party-repo-funds-settlement,2
https://www.nseindia.com/companies-listing/raising-capital-debt-private-placement-issue-decriptor,companies-listing,raising-capital-debt-private-placement-issue-decriptor,2
https://www.nseindia.com/trade/multiple-membership,trade,multiple-membership,2
https://www.nseindia.com/products-services/interest-rate-derivatives-products,products-services,interest-rate-derivatives-products,2
https://www.nseindia.com/products-services/equity-market-segment,products-services,equity-market-segment,2
https://www.nseindia.com/products-services/etfs-creation-redemptions,products-services,etfs-creation-redemptions,2
https://www.nseindia.com/invest/arbitration-panel,invest,arbitration-panel,2
https://www.nseindia.com/nse-clearing/advisory-committee,nse-clearing,advisory-committee,2
https://www.nseindia.com/regulations/member-compliance-sebi-turnover-fees,regulations,member-compliance-sebi-turnover-fees,2
https://www.nseindia.com/products-services/currency-derivatives-violations,products-services,currency-derivatives-violations,2
https://www.nseindia.com/learn/self-study-ncfm-modules-intermediate-fundamental-analysis,learn,self-study-ncfm-modules-intermediate-fundamental-analysis,2
https://www.nseindia.com/trade/members-faqs-actual-settlement-of-funds-and-securities,trade,members-faqs-actual-settlement-of-funds-and-securities,2
https://www.nseindia.com/products-services/commodity-derivatives-clearing-members,products-services,commodity-derivatives-clearing-members,2
https://www.nseindia.com/structure-key-personnel/mandatory-committees,structure-key-personnel,mandatory-committees,2
https://www.nseindia.com/products-services/interest-rate-derivatives-contract-specifications-91-day-t-bills,products-services,interest-rate-derivatives-contract-specifications-91-day-t-bills,2
https://www.nseindia.com/learn/nse-rapid-series-program,learn,nse-rapid-series-program,2
https://www.nseindia.com/learn/self-study-ncfm-modules-advanced-options-trading-module,learn,self-study-ncfm-modules-advanced-options-trading-module,2
https://www.nseindia.com/trade/e-ofs-faqs,trade,e-ofs-faqs,2
https://www.nseindia.com/products-services/interest-rate-derivatives-contract-specifications-mibor,products-services,interest-rate-derivatives-contract-specifications-mibor,2
https://www.nseindia.com/nse-clearing/announcements,nse-clearing,announcements,2
https://www.nseindia.com/nseint_clearing/nse-international-clearing-capital-structure,nseint_clearing,nse-international-clearing-capital-structure,2
https://www.nseindia.com/products-services/emerge-institutional-trading-platform,products-services,emerge-institutional-trading-platform,2
https://www.nseindia.com/learn/self-study-ncfm-modules-advanced-financial-markets-module,learn,self-study-ncfm-modules-advanced-financial-markets-module,2
https://www.nseindia.com/products-services/etfs-equity,products-services,etfs-equity,2
https://www.nseindia.com/learn/self-study-ncfm-modules-intermediate-insurance-module,learn,self-study-ncfm-modules-intermediate-insurance-module,2
https://www.nseindia.com/learn/nse-academy-mkcl-financial-literacy-program,learn,nse-academy-mkcl-financial-literacy-program,2
https://www.nseindia.com/products-services/emerge-contact-us,products-services,emerge-contact-us,2
https://www.nseindia.com/products-services/equity-market-format-collaterals,products-services,equity-market-format-collaterals,2
https://www.nseindia.com/learn/self-study-ncfm-modules-foundation-securities-market,learn,self-study-ncfm-modules-foundation-securities-market,2
https://www.nseindia.com/companies-listing/raising-capital-public-issues-idr-process,companies-listing,raising-capital-public-issues-idr-process,2
https://www.nseindia.com/trade/members-direct-market-access,trade,members-direct-market-access,2
https://www.nseindia.com/products-services/initial-public-offerings-faqs,products-services,initial-public-offerings-faqs,2
https://www.nseindia.com/nse-data-and-analytics/neat-on-web-now,nse-data-and-analytics,neat-on-web-now,2
https://www.nseindia.com/products-services/interest-rate-derivatives-margins,products-services,interest-rate-derivatives-margins,2
https://www.nseindia.com/learn/proficiency-certificate,learn,proficiency-certificate,2
https://www.nseindia.com/structure-key-personnel/product-advisory-committee,structure-key-personnel,product-advisory-committee,2
https://www.nseindia.com/products-services/equity-derivatives-securities-transaction-tax,products-services,equity-derivatives-securities-transaction-tax,2
https://www.nseindia.com/launch-of-nse-knowledge-hub,,launch-of-nse-knowledge-hub,1
https://www.nseindia.com/trade/platform-services-user-id-ctcl-id,trade,platform-services-user-id-ctcl-id,2
https://www.nseindia.com/products-services/about-nmf-platform-key-benefits,products-services,about-nmf-platform-key-benefits,2
https://www.nseindia.com/products-services/negotiated-trade-reporting-platform-reporting-system,products-services,negotiated-trade-reporting-platform-reporting-system,2
https://www.nseindia.com/nse-data-and-analytics/committees,nse-data-and-analytics,committees,2
https://www.nseindia.com/nse-foundation/csr-elder-care,nse-foundation,csr-elder-care,2
https://www.nseindia.com/products-services/about-institutional-placement-program,products-services,about-institutional-placement-program,2
https://www.nseindia.com/products-services/innovators-growth-platform-migration-to-the-mainboard,products-services,innovators-growth-platform-migration-to-the-mainboard,2
https://www.nseindia.com/products-services/indices-indiavix-index,products-services,indices-indiavix-index,2
https://www.nseindia.com/market-data/debt-market-negotiated-trades-reporting,market-data,debt-market-negotiated-trades-reporting,2
https://www.nseindia.com/products-services/innovators-growth-platform-process-of-onboarding,products-services,innovators-growth-platform-process-of-onboarding,2
https://www.nseindia.com/nse-india-etf-conference-2019,,nse-india-etf-conference-2019,1
https://www.nseindia.com/products-services/real-estate-investment-trusts-reits,products-services,real-estate-investment-trusts-reits,2
https://www.nseindia.com/products-services/emerge-sme-market-makers-list,products-services,emerge-sme-market-makers-list,2
https://www.nseindia.com/companies-listing/corporate-filings-voting-results,companies-listing,corporate-filings-voting-results,2
https://www.nseindia.com/products-services/infrastructure-investment-trusts-invit,products-services,infrastructure-investment-trusts-invit,2
https://www.nseindia.com/products-services/equity-market-internet-trading,products-services,equity-market-internet-trading,2
https://www.nseindia.com/products-services/currency-derivatives-settlement-schedule,products-services,currency-derivatives-settlement-schedule,2
https://www.nseindia.com/products-services/etfs-world-indices,products-services,etfs-world-indices,2
https://www.nseindia.com/nse-international-exchange/notifications,nse-international-exchange,notifications,2
https://www.nseindia.com/nse-clearing/subscribe-to-sms-alert,nse-clearing,subscribe-to-sms-alert,2
https://www.nseindia.com/products-services/emerge-sme-trader-workstation,products-services,emerge-sme-trader-workstation,2
https://www.nseindia.com/companies-listing/corporate-filings-investor-complaints,companies-listing,corporate-filings-investor-complaints,2
https://www.nseindia.com/products-services/tri-party-repo-maintenance-depository-account,products-services,tri-party-repo-maintenance-depository-account,2
https://www.nseindia.com/products-services/equity-market-liquid-assets,products-services,equity-market-liquid-assets,2
https://www.nseindia.com/products-services/commodity-derivatives-data-reports-download,products-services,commodity-derivatives-data-reports-download,2
https://www.nseindia.com/products-services/equity-derivatives-clearing-banks,products-services,equity-derivatives-clearing-banks,2
https://www.nseindia.com/resources/exchange-communication-circulars?type=emerge,resources,exchange-communication-circulars,2
https://www.nseindia.com/nse-clearing/corporate-actions,nse-clearing,corporate-actions,2
https://www.nseindia.com/trade/transferring-membership,trade,transferring-membership,2
https://www.nseindia.com/products-services/emerge-institutional-trading-platform-trading-system,products-services,emerge-institutional-trading-platform-trading-system,2
https://www.nseindia.com/products-services/equity-market-electronic-reporting,products-services,equity-market-electronic-reporting,2
https://www.nseindia.com/products-services/equity-derivatives-margins,products-services,equity-derivatives-margins,2
https://www.nseindia.com/products-services/equity-derivatives-trading-system,products-services,equity-derivatives-trading-system,2
https://www.nseindia.com/trade/login-without-tap-direct-connection-faqs,trade,login-without-tap-direct-connection-faqs,2
https://www.nseindia.com/trade/additional-segment-enablement-faqs,trade,additional-segment-enablement-faqs,2
https://www.nseindia.com/market-data/index-performances,market-data,index-performances,2
https://www.nseindia.com/nse-clearing/depositories,nse-clearing,depositories,2
https://www.nseindia.com/products-services/emerge-institutional-trading-platform-internet-trading,products-services,emerge-institutional-trading-platform-internet-trading,2
https://www.nseindia.com/market-data/debt-market-reporting-corporate-bonds-traded-on-exchange,market-data,debt-market-reporting-corporate-bonds-traded-on-exchange,2
https://www.nseindia.com/products-services/currency-derivatives-clearing-banks,products-services,currency-derivatives-clearing-banks,2
https://www.nseindia.com/products-services/etfs-structure,products-services,etfs-structure,2
https://www.nseindia.com/nseint_clearing/nse-international-clearing-milestones,nseint_clearing,nse-international-clearing-milestones,2
